S,B,layer,kernel,us
256,1,fc2,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",2.93739999999998
256,8,conv1,aten::cudnn_convolution,258.64759999999995
256,8,conv1,Activity Buffer Request,26.053500000000007
256,8,conv1,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.2559999999999945
256,8,conv1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1,256.3916
256,8,pool1,aten::max_pool2d_with_indices,125.43949999999995
256,8,pool1,Activity Buffer Request,12.182000000000006
256,8,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",125.43949999999995
256,8,conv2,aten::cudnn_convolution,522.3633999999997
256,8,conv2,Activity Buffer Request,52.315099999999994
256,8,conv2,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.2303999999999062
256,8,conv2,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,520.1329999999998
256,8,conv3,aten::cudnn_convolution,230.32900000000004
256,8,conv3,Activity Buffer Request,23.020699999999987
256,8,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.1631999999999834
256,8,conv3,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,228.16580000000005
256,8,conv4,aten::cudnn_convolution,92.50539999999994
256,8,conv4,Activity Buffer Request,9.071699999999987
256,8,conv4,volta_sgemm_128x64_nn,92.50539999999994
256,8,conv5,aten::cudnn_convolution,543.9486999999999
256,8,conv5,Activity Buffer Request,54.391700000000014
256,8,conv5,"void implicit_convolve_sgemm<float, float, 512, 6, 8, 3, 3, 5, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, bool, int, int)",543.9486999999999
256,8,conv6,aten::cudnn_convolution,107.69059999999993
256,8,conv6,Activity Buffer Request,10.790499999999975
256,8,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.115299999999934
256,8,conv6,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,105.5753
256,8,pool2,aten::mean,10.518100000000015
256,8,pool2,Activity Buffer Request,1.8783000000000016
256,8,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",10.518100000000015
256,8,fc1,aten::addmm,6.028699999999981
256,8,fc1,Activity Buffer Request,0.5855999999999995
256,8,fc1,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",6.028699999999981
256,8,relu,aten::clamp_min_,1.3983999999999923
256,8,relu,Activity Buffer Request,0.14400000000000546
256,8,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",1.3983999999999923
256,8,fc2,aten::addmm,3.5935000000000175
256,8,fc2,Activity Buffer Request,0.3583999999999833
256,8,fc2,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",3.5935000000000175
256,64,conv1,aten::cudnn_convolution,2186.4888000000005
256,64,conv1,Activity Buffer Request,199.5455
256,64,conv1,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.432000000000312
256,64,conv1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1,2184.0568000000003
256,64,pool1,aten::max_pool2d_with_indices,1074.5562
256,64,pool1,Activity Buffer Request,111.42669999999998
256,64,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",1074.5562
256,64,conv2,aten::cudnn_convolution,4181.530000000001
256,64,conv2,Activity Buffer Request,399.35450000000003
256,64,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",1304.6363000000001
256,64,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",9.039700000000085
256,64,conv2,volta_sgemm_128x64_nn,1229.9763000000003
256,64,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",1637.8776999999998
256,64,conv3,aten::cudnn_convolution,1880.0895999999993
256,64,conv3,Activity Buffer Request,180.7842
256,64,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.7486999999999853
256,64,conv3,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,1877.3408999999997
256,64,conv4,aten::cudnn_convolution,881.3354000000003
256,64,conv4,Activity Buffer Request,88.11530000000002
256,64,conv4,volta_sgemm_128x64_nn,881.3354000000003
256,64,conv5,aten::cudnn_convolution,4614.6607
256,64,conv5,Activity Buffer Request,439.4956
256,64,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.295800000000213
256,64,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,4611.3649
256,64,conv6,aten::cudnn_convolution,1043.7003
256,64,conv6,Activity Buffer Request,107.37899999999999
256,64,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.212800000000061
256,64,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,1040.4875
256,64,pool2,aten::mean,131.47710000000004
256,64,pool2,Activity Buffer Request,13.056200000000013
256,64,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",131.47710000000004
256,64,fc1,aten::addmm,14.540299999999934
256,64,fc1,Activity Buffer Request,1.5742999999999938
256,64,fc1,volta_sgemm_64x32_sliced1x4_tn,11.785099999999966
256,64,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",2.755199999999968
256,64,relu,aten::clamp_min_,1.7086999999998624
256,64,relu,Activity Buffer Request,0.16959999999999126
256,64,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",1.7086999999998624
256,64,fc2,aten::addmm,9.673400000000015
256,64,fc2,Activity Buffer Request,0.9663999999999987
256,64,fc2,volta_sgemm_32x32_sliced1x4_tn,9.673400000000015
256,111,conv1,aten::cudnn_convolution,30430.065800000004
256,111,conv1,Activity Buffer Request,3042.7134999999976
256,111,conv1,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",19.324299999997244
256,111,conv1,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",3684.7683999999995
256,111,conv1,volta_gcgemm_32x32_nt,10253.01120000004
256,111,conv1,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, cudnnActivationStruct, int, int)",16472.961899999984
256,111,conv1,Command Buffer Full,1352423.6586000002
256,111,pool1,aten::max_pool2d_with_indices,2740.782
256,111,pool1,Activity Buffer Request,274.0177
256,111,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",2740.782
256,111,conv2,aten::cudnn_convolution,9720.960700000003
256,111,conv2,Activity Buffer Request,972.0278999999998
256,111,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",3067.157
256,111,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",13.795000000002256
256,111,conv2,volta_sgemm_128x64_nn,2545.097500000001
256,111,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",4094.9112
256,111,conv3,aten::cudnn_convolution,4348.0451
256,111,conv3,Activity Buffer Request,593.6727999999999
256,111,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.459100000000535
256,111,conv3,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,4344.586
256,111,conv4,aten::cudnn_convolution,1784.7245999999996
256,111,conv4,Activity Buffer Request,186.7106
256,111,conv4,volta_sgemm_128x64_nn,1784.7245999999996
256,111,conv5,aten::cudnn_convolution,8417.6702
256,111,conv5,Activity Buffer Request,848.5601
256,111,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.4144000000003416
256,111,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,8414.255799999999
256,111,conv6,aten::cudnn_convolution,1673.2989999999995
256,111,conv6,Activity Buffer Request,177.84380000000002
256,111,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.0367999999997664
256,111,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,1670.2621999999997
256,111,pool2,aten::mean,223.6845
256,111,pool2,Activity Buffer Request,22.290399999999998
256,111,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",223.6845
256,111,fc1,aten::addmm,23.922499999999992
256,111,fc1,Activity Buffer Request,2.5311000000000035
256,111,fc1,volta_sgemm_128x32_tn,20.194500000000005
256,111,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3.727999999999986
256,111,relu,aten::clamp_min_,1.9006999999999834
256,111,relu,Activity Buffer Request,0.188799999999992
256,111,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",1.9006999999999834
256,111,fc2,aten::addmm,10.354799999999932
256,111,fc2,Activity Buffer Request,1.0527999999999793
256,111,fc2,volta_sgemm_128x32_tn,7.855699999999979
256,111,fc2,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",2.4990999999999532
256,128,conv1,aten::cudnn_convolution,34365.677299999996
256,128,conv1,Activity Buffer Request,3448.1271
256,128,conv1,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",24.524000000003138
256,128,conv1,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",3695.7072999999727
256,128,conv1,volta_gcgemm_32x32_nt,11838.440900000005
256,128,conv1,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, cudnnActivationStruct, int, int)",18807.005100000006
256,128,conv1,Command Buffer Full,1590878.6289999986
256,128,pool1,aten::max_pool2d_with_indices,3158.719
256,128,pool1,Activity Buffer Request,315.7749
256,128,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",3158.719
256,128,conv2,aten::cudnn_convolution,10727.891300000003
256,128,conv2,Activity Buffer Request,1111.655
256,128,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",3381.817900000001
256,128,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",13.33380000000152
256,128,conv2,volta_sgemm_128x64_nn,2810.992399999999
256,128,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",4521.747200000001
256,128,conv3,aten::cudnn_convolution,4610.644399999999
256,128,conv3,Activity Buffer Request,424.6704999999999
256,128,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.3086999999994307
256,128,conv3,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,4607.3357
256,128,conv4,aten::cudnn_convolution,1876.0440999999998
256,128,conv4,Activity Buffer Request,187.82709999999997
256,128,conv4,volta_sgemm_128x64_nn,1876.0440999999998
256,128,conv5,aten::cudnn_convolution,9913.293300000001
256,128,conv5,Activity Buffer Request,960.9284
256,128,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.468800000002193
256,128,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,9909.824499999999
256,128,conv6,aten::cudnn_convolution,2001.3029999999999
256,128,conv6,Activity Buffer Request,199.95170000000002
256,128,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.1424000000002024
256,128,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,1998.1605999999997
256,128,pool2,aten::mean,259.0819000000001
256,128,pool2,Activity Buffer Request,25.826300000000014
256,128,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",259.0819000000001
